experiment,subtask,model,provider,api_model,length,position,density,interference_type,similarity,distance,hops,hop_distance,chain_type,implementation,n_samples,n_success,accuracy,f1,rouge_l,mean_latency,p50_latency,p95_latency,error_rate,effective_context_length,effective_context_length_abs80,middle_drop,relative_middle_drop,density_accuracy_slope,density_accuracy_pearson,critical_density_threshold,top_error_type
ruler,common_words_extraction,qwen3_14b_no_thinking,siliconflow,Qwen/Qwen3-14B,4096,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,common_words_extraction,qwen3_14b_thinking,siliconflow,Qwen/Qwen3-14B,16384,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,common_words_extraction,qwen3_14b_thinking,siliconflow,Qwen/Qwen3-14B,32768,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,common_words_extraction,qwen3_14b_thinking,siliconflow,Qwen/Qwen3-14B,4096,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,common_words_extraction,qwen3_8b,siliconflow,Qwen/Qwen3-8B,16384,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,common_words_extraction,qwen3_8b,siliconflow,Qwen/Qwen3-8B,32768,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,common_words_extraction,qwen3_8b,siliconflow,Qwen/Qwen3-8B,4096,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,common_words_extraction,seed_oss_36b,siliconflow,ByteDance-Seed/Seed-OSS-36B-Instruct,16384,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,common_words_extraction,seed_oss_36b,siliconflow,ByteDance-Seed/Seed-OSS-36B-Instruct,32768,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,common_words_extraction,seed_oss_36b,siliconflow,ByteDance-Seed/Seed-OSS-36B-Instruct,4096,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,freq_words_extraction,hunyuan_a13b,siliconflow,tencent/Hunyuan-A13B-Instruct,16384,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,freq_words_extraction,hunyuan_a13b,siliconflow,tencent/Hunyuan-A13B-Instruct,32768,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,freq_words_extraction,hunyuan_a13b,siliconflow,tencent/Hunyuan-A13B-Instruct,4096,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,freq_words_extraction,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,16384,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,freq_words_extraction,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,32768,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,freq_words_extraction,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,4096,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,freq_words_extraction,qwen35_27b,siliconflow,Qwen/Qwen3.5-27B,16384,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,freq_words_extraction,qwen35_27b,siliconflow,Qwen/Qwen3.5-27B,32768,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,freq_words_extraction,qwen35_27b,siliconflow,Qwen/Qwen3.5-27B,4096,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,freq_words_extraction,qwen35_35b_a3b,siliconflow,Qwen/Qwen3.5-35B-A3B,16384,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,freq_words_extraction,qwen35_35b_a3b,siliconflow,Qwen/Qwen3.5-35B-A3B,32768,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,freq_words_extraction,qwen35_35b_a3b,siliconflow,Qwen/Qwen3.5-35B-A3B,4096,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,freq_words_extraction,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,16384,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,freq_words_extraction,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,32768,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,freq_words_extraction,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,4096,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,freq_words_extraction,qwen3_14b_no_thinking,siliconflow,Qwen/Qwen3-14B,16384,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,freq_words_extraction,qwen3_14b_no_thinking,siliconflow,Qwen/Qwen3-14B,32768,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,freq_words_extraction,qwen3_14b_no_thinking,siliconflow,Qwen/Qwen3-14B,4096,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,freq_words_extraction,qwen3_14b_thinking,siliconflow,Qwen/Qwen3-14B,16384,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,freq_words_extraction,qwen3_14b_thinking,siliconflow,Qwen/Qwen3-14B,32768,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,freq_words_extraction,qwen3_14b_thinking,siliconflow,Qwen/Qwen3-14B,4096,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,freq_words_extraction,qwen3_8b,siliconflow,Qwen/Qwen3-8B,16384,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,freq_words_extraction,qwen3_8b,siliconflow,Qwen/Qwen3-8B,32768,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,freq_words_extraction,qwen3_8b,siliconflow,Qwen/Qwen3-8B,4096,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,freq_words_extraction,seed_oss_36b,siliconflow,ByteDance-Seed/Seed-OSS-36B-Instruct,16384,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,freq_words_extraction,seed_oss_36b,siliconflow,ByteDance-Seed/Seed-OSS-36B-Instruct,32768,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,freq_words_extraction,seed_oss_36b,siliconflow,ByteDance-Seed/Seed-OSS-36B-Instruct,4096,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,niah,hunyuan_a13b,siliconflow,tencent/Hunyuan-A13B-Instruct,16384,50,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,niah,hunyuan_a13b,siliconflow,tencent/Hunyuan-A13B-Instruct,32768,50,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,niah,hunyuan_a13b,siliconflow,tencent/Hunyuan-A13B-Instruct,4096,50,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,niah,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,16384,50,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,niah,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,32768,50,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,niah,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,4096,50,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,niah,qwen35_27b,siliconflow,Qwen/Qwen3.5-27B,16384,50,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,niah,qwen35_27b,siliconflow,Qwen/Qwen3.5-27B,32768,50,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,niah,qwen35_27b,siliconflow,Qwen/Qwen3.5-27B,4096,50,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,niah,qwen35_35b_a3b,siliconflow,Qwen/Qwen3.5-35B-A3B,16384,50,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,niah,qwen35_35b_a3b,siliconflow,Qwen/Qwen3.5-35B-A3B,32768,50,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,niah,qwen35_35b_a3b,siliconflow,Qwen/Qwen3.5-35B-A3B,4096,50,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,niah,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,16384,50,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,niah,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,32768,50,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,niah,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,4096,50,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,niah,qwen3_14b_no_thinking,siliconflow,Qwen/Qwen3-14B,16384,50,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,niah,qwen3_14b_no_thinking,siliconflow,Qwen/Qwen3-14B,32768,50,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,niah,qwen3_14b_no_thinking,siliconflow,Qwen/Qwen3-14B,4096,50,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,niah,qwen3_14b_thinking,siliconflow,Qwen/Qwen3-14B,16384,50,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,niah,qwen3_14b_thinking,siliconflow,Qwen/Qwen3-14B,32768,50,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,niah,qwen3_14b_thinking,siliconflow,Qwen/Qwen3-14B,4096,50,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,niah,qwen3_8b,siliconflow,Qwen/Qwen3-8B,16384,50,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,niah,qwen3_8b,siliconflow,Qwen/Qwen3-8B,32768,50,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,niah,qwen3_8b,siliconflow,Qwen/Qwen3-8B,4096,50,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,niah,seed_oss_36b,siliconflow,ByteDance-Seed/Seed-OSS-36B-Instruct,16384,50,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,niah,seed_oss_36b,siliconflow,ByteDance-Seed/Seed-OSS-36B-Instruct,32768,50,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,niah,seed_oss_36b,siliconflow,ByteDance-Seed/Seed-OSS-36B-Instruct,4096,50,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_hotpotqa,hunyuan_a13b,siliconflow,tencent/Hunyuan-A13B-Instruct,16384,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_hotpotqa,hunyuan_a13b,siliconflow,tencent/Hunyuan-A13B-Instruct,32768,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_hotpotqa,hunyuan_a13b,siliconflow,tencent/Hunyuan-A13B-Instruct,4096,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_hotpotqa,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,16384,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_hotpotqa,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,32768,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_hotpotqa,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,4096,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_hotpotqa,qwen35_27b,siliconflow,Qwen/Qwen3.5-27B,16384,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_hotpotqa,qwen35_27b,siliconflow,Qwen/Qwen3.5-27B,32768,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_hotpotqa,qwen35_27b,siliconflow,Qwen/Qwen3.5-27B,4096,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_hotpotqa,qwen35_35b_a3b,siliconflow,Qwen/Qwen3.5-35B-A3B,16384,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_hotpotqa,qwen35_35b_a3b,siliconflow,Qwen/Qwen3.5-35B-A3B,32768,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_hotpotqa,qwen35_35b_a3b,siliconflow,Qwen/Qwen3.5-35B-A3B,4096,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_hotpotqa,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,16384,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_hotpotqa,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,32768,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_hotpotqa,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,4096,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_hotpotqa,qwen3_14b_no_thinking,siliconflow,Qwen/Qwen3-14B,16384,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_hotpotqa,qwen3_14b_no_thinking,siliconflow,Qwen/Qwen3-14B,32768,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_hotpotqa,qwen3_14b_no_thinking,siliconflow,Qwen/Qwen3-14B,4096,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_hotpotqa,qwen3_14b_thinking,siliconflow,Qwen/Qwen3-14B,16384,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_hotpotqa,qwen3_14b_thinking,siliconflow,Qwen/Qwen3-14B,32768,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_hotpotqa,qwen3_14b_thinking,siliconflow,Qwen/Qwen3-14B,4096,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_hotpotqa,qwen3_8b,siliconflow,Qwen/Qwen3-8B,16384,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_hotpotqa,qwen3_8b,siliconflow,Qwen/Qwen3-8B,32768,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_hotpotqa,qwen3_8b,siliconflow,Qwen/Qwen3-8B,4096,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_hotpotqa,seed_oss_36b,siliconflow,ByteDance-Seed/Seed-OSS-36B-Instruct,16384,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_hotpotqa,seed_oss_36b,siliconflow,ByteDance-Seed/Seed-OSS-36B-Instruct,32768,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_hotpotqa,seed_oss_36b,siliconflow,ByteDance-Seed/Seed-OSS-36B-Instruct,4096,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_squad,hunyuan_a13b,siliconflow,tencent/Hunyuan-A13B-Instruct,16384,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_squad,hunyuan_a13b,siliconflow,tencent/Hunyuan-A13B-Instruct,32768,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_squad,hunyuan_a13b,siliconflow,tencent/Hunyuan-A13B-Instruct,4096,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_squad,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,16384,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_squad,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,32768,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_squad,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,4096,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_squad,qwen35_27b,siliconflow,Qwen/Qwen3.5-27B,16384,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_squad,qwen35_27b,siliconflow,Qwen/Qwen3.5-27B,32768,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_squad,qwen35_27b,siliconflow,Qwen/Qwen3.5-27B,4096,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_squad,qwen35_35b_a3b,siliconflow,Qwen/Qwen3.5-35B-A3B,16384,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_squad,qwen35_35b_a3b,siliconflow,Qwen/Qwen3.5-35B-A3B,32768,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_squad,qwen35_35b_a3b,siliconflow,Qwen/Qwen3.5-35B-A3B,4096,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_squad,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,16384,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_squad,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,32768,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_squad,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,4096,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_squad,qwen3_14b_no_thinking,siliconflow,Qwen/Qwen3-14B,16384,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_squad,qwen3_14b_no_thinking,siliconflow,Qwen/Qwen3-14B,32768,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_squad,qwen3_14b_no_thinking,siliconflow,Qwen/Qwen3-14B,4096,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_squad,qwen3_14b_thinking,siliconflow,Qwen/Qwen3-14B,16384,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_squad,qwen3_14b_thinking,siliconflow,Qwen/Qwen3-14B,32768,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_squad,qwen3_14b_thinking,siliconflow,Qwen/Qwen3-14B,4096,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_squad,qwen3_8b,siliconflow,Qwen/Qwen3-8B,16384,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_squad,qwen3_8b,siliconflow,Qwen/Qwen3-8B,32768,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_squad,qwen3_8b,siliconflow,Qwen/Qwen3-8B,4096,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_squad,seed_oss_36b,siliconflow,ByteDance-Seed/Seed-OSS-36B-Instruct,16384,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_squad,seed_oss_36b,siliconflow,ByteDance-Seed/Seed-OSS-36B-Instruct,32768,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_squad,seed_oss_36b,siliconflow,ByteDance-Seed/Seed-OSS-36B-Instruct,4096,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
