experiment,subtask,model,provider,api_model,length,position,density,interference_type,similarity,distance,hops,hop_distance,chain_type,implementation,n_samples,n_success,accuracy,f1,rouge_l,mean_latency,p50_latency,p95_latency,error_rate,effective_context_length,effective_context_length_abs80,middle_drop,relative_middle_drop,density_accuracy_slope,density_accuracy_pearson,critical_density_threshold,top_error_type
pac,B_interference,hunyuan_a13b,siliconflow,tencent/Hunyuan-A13B-Instruct,32000,0,25,out_domain,,,,,,,40,0,0.0,,,0.0,0.0,0.0,1.0,,,,,0.0,nan,0.0,request_error
pac,B_interference,hunyuan_a13b,siliconflow,tencent/Hunyuan-A13B-Instruct,32000,0,25,random_noise,,,,,,,40,0,0.0,,,0.0,0.0,0.0,1.0,,,,,0.0,nan,0.0,request_error
pac,B_interference,hunyuan_a13b,siliconflow,tencent/Hunyuan-A13B-Instruct,32000,0,50,in_domain,,,,,,,40,0,0.0,,,0.0,0.0,0.0,1.0,,,,,0.0,nan,0.0,request_error
pac,B_interference,hunyuan_a13b,siliconflow,tencent/Hunyuan-A13B-Instruct,32000,0,50,out_domain,,,,,,,40,0,0.0,,,0.0,0.0,0.0,1.0,,,,,0.0,nan,0.0,request_error
pac,B_interference,hunyuan_a13b,siliconflow,tencent/Hunyuan-A13B-Instruct,32000,0,50,random_noise,,,,,,,40,0,0.0,,,0.0,0.0,0.0,1.0,,,,,0.0,nan,0.0,request_error
pac,B_interference,hunyuan_a13b,siliconflow,tencent/Hunyuan-A13B-Instruct,32000,0,75,in_domain,,,,,,,40,0,0.0,,,0.0,0.0,0.0,1.0,,,,,0.0,nan,0.0,request_error
pac,B_interference,hunyuan_a13b,siliconflow,tencent/Hunyuan-A13B-Instruct,32000,0,75,out_domain,,,,,,,40,0,0.0,,,0.0,0.0,0.0,1.0,,,,,0.0,nan,0.0,request_error
pac,B_interference,hunyuan_a13b,siliconflow,tencent/Hunyuan-A13B-Instruct,32000,0,75,random_noise,,,,,,,40,0,0.0,,,0.0,0.0,0.0,1.0,,,,,0.0,nan,0.0,request_error
pac,B_interference,hunyuan_a13b,siliconflow,tencent/Hunyuan-A13B-Instruct,32000,0,90,in_domain,,,,,,,40,0,0.0,,,0.0,0.0,0.0,1.0,,,,,0.0,nan,0.0,request_error
pac,B_interference,hunyuan_a13b,siliconflow,tencent/Hunyuan-A13B-Instruct,32000,0,90,out_domain,,,,,,,40,0,0.0,,,0.0,0.0,0.0,1.0,,,,,0.0,nan,0.0,request_error
pac,B_interference,hunyuan_a13b,siliconflow,tencent/Hunyuan-A13B-Instruct,32000,0,90,random_noise,,,,,,,40,0,0.0,,,0.0,0.0,0.0,1.0,,,,,0.0,nan,0.0,request_error
pac,B_interference,hunyuan_a13b,siliconflow,tencent/Hunyuan-A13B-Instruct,8000,0,0,in_domain,,,,,,,40,0,0.0,,,0.0,0.0,0.0,1.0,,,,,0.0,nan,0.0,request_error
pac,B_interference,hunyuan_a13b,siliconflow,tencent/Hunyuan-A13B-Instruct,8000,0,0,out_domain,,,,,,,40,0,0.0,,,0.0,0.0,0.0,1.0,,,,,0.0,nan,0.0,request_error
pac,B_interference,hunyuan_a13b,siliconflow,tencent/Hunyuan-A13B-Instruct,8000,0,0,random_noise,,,,,,,40,0,0.0,,,0.0,0.0,0.0,1.0,,,,,0.0,nan,0.0,request_error
pac,B_interference,hunyuan_a13b,siliconflow,tencent/Hunyuan-A13B-Instruct,8000,0,25,in_domain,,,,,,,40,0,0.0,,,0.0,0.0,0.0,1.0,,,,,0.0,nan,0.0,request_error
pac,B_interference,hunyuan_a13b,siliconflow,tencent/Hunyuan-A13B-Instruct,8000,0,25,out_domain,,,,,,,40,0,0.0,,,0.0,0.0,0.0,1.0,,,,,0.0,nan,0.0,request_error
pac,B_interference,hunyuan_a13b,siliconflow,tencent/Hunyuan-A13B-Instruct,8000,0,25,random_noise,,,,,,,40,0,0.0,,,0.0,0.0,0.0,1.0,,,,,0.0,nan,0.0,request_error
pac,B_interference,hunyuan_a13b,siliconflow,tencent/Hunyuan-A13B-Instruct,8000,0,50,in_domain,,,,,,,40,0,0.0,,,0.0,0.0,0.0,1.0,,,,,0.0,nan,0.0,request_error
pac,B_interference,hunyuan_a13b,siliconflow,tencent/Hunyuan-A13B-Instruct,8000,0,50,out_domain,,,,,,,40,0,0.0,,,0.0,0.0,0.0,1.0,,,,,0.0,nan,0.0,request_error
pac,B_interference,hunyuan_a13b,siliconflow,tencent/Hunyuan-A13B-Instruct,8000,0,50,random_noise,,,,,,,40,0,0.0,,,0.0,0.0,0.0,1.0,,,,,0.0,nan,0.0,request_error
pac,B_interference,hunyuan_a13b,siliconflow,tencent/Hunyuan-A13B-Instruct,8000,0,75,in_domain,,,,,,,40,0,0.0,,,0.0,0.0,0.0,1.0,,,,,0.0,nan,0.0,request_error
pac,B_interference,hunyuan_a13b,siliconflow,tencent/Hunyuan-A13B-Instruct,8000,0,75,out_domain,,,,,,,40,0,0.0,,,0.0,0.0,0.0,1.0,,,,,0.0,nan,0.0,request_error
pac,B_interference,hunyuan_a13b,siliconflow,tencent/Hunyuan-A13B-Instruct,8000,0,75,random_noise,,,,,,,40,0,0.0,,,0.0,0.0,0.0,1.0,,,,,0.0,nan,0.0,request_error
pac,B_interference,hunyuan_a13b,siliconflow,tencent/Hunyuan-A13B-Instruct,8000,0,90,in_domain,,,,,,,40,0,0.0,,,0.0,0.0,0.0,1.0,,,,,0.0,nan,0.0,request_error
pac,B_interference,hunyuan_a13b,siliconflow,tencent/Hunyuan-A13B-Instruct,8000,0,90,out_domain,,,,,,,40,0,0.0,,,0.0,0.0,0.0,1.0,,,,,0.0,nan,0.0,request_error
pac,B_interference,hunyuan_a13b,siliconflow,tencent/Hunyuan-A13B-Instruct,8000,0,90,random_noise,,,,,,,40,0,0.0,,,0.0,0.0,0.0,1.0,,,,,0.0,nan,0.0,request_error
pac,B_interference,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,16000,0,0,in_domain,,,,,,,40,0,0.0,,,0.0,0.0,0.0,1.0,,,,,0.0,nan,0.0,request_error
pac,B_interference,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,16000,0,0,out_domain,,,,,,,40,0,0.0,,,0.0,0.0,0.0,1.0,,,,,0.0,nan,0.0,request_error
pac,B_interference,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,16000,0,0,random_noise,,,,,,,40,0,0.0,,,0.0,0.0,0.0,1.0,,,,,0.0,nan,0.0,request_error
pac,B_interference,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,16000,0,25,in_domain,,,,,,,40,0,0.0,,,0.0,0.0,0.0,1.0,,,,,0.0,nan,0.0,request_error
pac,B_interference,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,16000,0,25,out_domain,,,,,,,40,0,0.0,,,0.0,0.0,0.0,1.0,,,,,0.0,nan,0.0,request_error
pac,B_interference,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,16000,0,25,random_noise,,,,,,,40,0,0.0,,,0.0,0.0,0.0,1.0,,,,,0.0,nan,0.0,request_error
pac,B_interference,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,16000,0,50,in_domain,,,,,,,40,0,0.0,,,0.0,0.0,0.0,1.0,,,,,0.0,nan,0.0,request_error
pac,B_interference,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,16000,0,50,out_domain,,,,,,,40,0,0.0,,,0.0,0.0,0.0,1.0,,,,,0.0,nan,0.0,request_error
pac,B_interference,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,16000,0,50,random_noise,,,,,,,40,0,0.0,,,0.0,0.0,0.0,1.0,,,,,0.0,nan,0.0,request_error
pac,B_interference,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,16000,0,75,in_domain,,,,,,,40,0,0.0,,,0.0,0.0,0.0,1.0,,,,,0.0,nan,0.0,request_error
pac,B_interference,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,16000,0,75,out_domain,,,,,,,40,0,0.0,,,0.0,0.0,0.0,1.0,,,,,0.0,nan,0.0,request_error
pac,B_interference,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,16000,0,75,random_noise,,,,,,,40,0,0.0,,,0.0,0.0,0.0,1.0,,,,,0.0,nan,0.0,request_error
pac,B_interference,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,16000,0,90,in_domain,,,,,,,40,0,0.0,,,0.0,0.0,0.0,1.0,,,,,0.0,nan,0.0,request_error
pac,B_interference,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,16000,0,90,out_domain,,,,,,,40,0,0.0,,,0.0,0.0,0.0,1.0,,,,,0.0,nan,0.0,request_error
pac,B_interference,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,16000,0,90,random_noise,,,,,,,40,0,0.0,,,0.0,0.0,0.0,1.0,,,,,0.0,nan,0.0,request_error
pac,B_interference,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,32000,0,0,in_domain,,,,,,,40,0,0.0,,,0.0,0.0,0.0,1.0,,,,,0.0,nan,0.0,request_error
pac,B_interference,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,32000,0,0,out_domain,,,,,,,40,0,0.0,,,0.0,0.0,0.0,1.0,,,,,0.0,nan,0.0,request_error
pac,B_interference,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,32000,0,0,random_noise,,,,,,,40,0,0.0,,,0.0,0.0,0.0,1.0,,,,,0.0,nan,0.0,request_error
pac,B_interference,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,32000,0,25,in_domain,,,,,,,40,0,0.0,,,0.0,0.0,0.0,1.0,,,,,0.0,nan,0.0,request_error
pac,B_interference,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,32000,0,25,out_domain,,,,,,,40,0,0.0,,,0.0,0.0,0.0,1.0,,,,,0.0,nan,0.0,request_error
pac,B_interference,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,32000,0,25,random_noise,,,,,,,40,0,0.0,,,0.0,0.0,0.0,1.0,,,,,0.0,nan,0.0,request_error
pac,B_interference,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,32000,0,50,in_domain,,,,,,,40,0,0.0,,,0.0,0.0,0.0,1.0,,,,,0.0,nan,0.0,request_error
pac,B_interference,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,32000,0,50,out_domain,,,,,,,40,0,0.0,,,0.0,0.0,0.0,1.0,,,,,0.0,nan,0.0,request_error
pac,B_interference,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,32000,0,50,random_noise,,,,,,,40,0,0.0,,,0.0,0.0,0.0,1.0,,,,,0.0,nan,0.0,request_error
pac,B_interference,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,32000,0,75,in_domain,,,,,,,40,0,0.0,,,0.0,0.0,0.0,1.0,,,,,0.0,nan,0.0,request_error
pac,B_interference,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,32000,0,75,out_domain,,,,,,,40,0,0.0,,,0.0,0.0,0.0,1.0,,,,,0.0,nan,0.0,request_error
pac,B_interference,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,32000,0,75,random_noise,,,,,,,40,0,0.0,,,0.0,0.0,0.0,1.0,,,,,0.0,nan,0.0,request_error
pac,B_interference,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,32000,0,90,in_domain,,,,,,,40,0,0.0,,,0.0,0.0,0.0,1.0,,,,,0.0,nan,0.0,request_error
pac,B_interference,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,32000,0,90,out_domain,,,,,,,40,0,0.0,,,0.0,0.0,0.0,1.0,,,,,0.0,nan,0.0,request_error
pac,B_interference,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,32000,0,90,random_noise,,,,,,,40,0,0.0,,,0.0,0.0,0.0,1.0,,,,,0.0,nan,0.0,request_error
pac,B_interference,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,8000,0,0,in_domain,,,,,,,40,0,0.0,,,0.0,0.0,0.0,1.0,,,,,0.0,nan,0.0,request_error
pac,B_interference,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,8000,0,0,out_domain,,,,,,,40,0,0.0,,,0.0,0.0,0.0,1.0,,,,,0.0,nan,0.0,request_error
pac,B_interference,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,8000,0,0,random_noise,,,,,,,40,0,0.0,,,0.0,0.0,0.0,1.0,,,,,0.0,nan,0.0,request_error
pac,B_interference,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,8000,0,25,in_domain,,,,,,,40,0,0.0,,,0.0,0.0,0.0,1.0,,,,,0.0,nan,0.0,request_error
pac,B_interference,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,8000,0,25,out_domain,,,,,,,40,0,0.0,,,0.0,0.0,0.0,1.0,,,,,0.0,nan,0.0,request_error
pac,B_interference,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,8000,0,25,random_noise,,,,,,,40,0,0.0,,,0.0,0.0,0.0,1.0,,,,,0.0,nan,0.0,request_error
pac,B_interference,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,8000,0,50,in_domain,,,,,,,40,0,0.0,,,0.0,0.0,0.0,1.0,,,,,0.0,nan,0.0,request_error
pac,B_interference,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,8000,0,50,out_domain,,,,,,,40,0,0.0,,,0.0,0.0,0.0,1.0,,,,,0.0,nan,0.0,request_error
pac,B_interference,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,8000,0,50,random_noise,,,,,,,40,0,0.0,,,0.0,0.0,0.0,1.0,,,,,0.0,nan,0.0,request_error
pac,B_interference,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,8000,0,75,in_domain,,,,,,,40,0,0.0,,,0.0,0.0,0.0,1.0,,,,,0.0,nan,0.0,request_error
pac,B_interference,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,8000,0,75,out_domain,,,,,,,40,0,0.0,,,0.0,0.0,0.0,1.0,,,,,0.0,nan,0.0,request_error
pac,B_interference,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,8000,0,75,random_noise,,,,,,,40,0,0.0,,,0.0,0.0,0.0,1.0,,,,,0.0,nan,0.0,request_error
pac,B_interference,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,8000,0,90,in_domain,,,,,,,40,0,0.0,,,0.0,0.0,0.0,1.0,,,,,0.0,nan,0.0,request_error
pac,B_interference,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,8000,0,90,out_domain,,,,,,,40,0,0.0,,,0.0,0.0,0.0,1.0,,,,,0.0,nan,0.0,request_error
pac,B_interference,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,8000,0,90,random_noise,,,,,,,40,0,0.0,,,0.0,0.0,0.0,1.0,,,,,0.0,nan,0.0,request_error
pac,B_interference,qwen35_27b,siliconflow,Qwen/Qwen3.5-27B,16000,0,0,in_domain,,,,,,,40,40,1.0,,,5.59145025498583,4.830773100024089,9.188063164998308,0.0,,,,,-0.00117104440275172,-0.14583128783392035,0.0,correct
pac,B_interference,qwen35_27b,siliconflow,Qwen/Qwen3.5-27B,16000,0,0,out_domain,,,,,,,40,40,1.0,,,20.65964587499038,4.844062799937092,18.619979274959547,0.0,,,,,-0.0010725453408380232,-0.11283167003181238,0.0,correct
pac,B_interference,qwen35_27b,siliconflow,Qwen/Qwen3.5-27B,16000,0,0,random_noise,,,,,,,40,40,1.0,,,23.91465265249135,5.040010900003836,30.665811150078042,0.0,,,,,-0.0020762976860537836,-0.21796167945903264,0.0,correct
pac,B_interference,qwen35_27b,siliconflow,Qwen/Qwen3.5-27B,16000,0,25,in_domain,,,,,,,40,40,1.0,,,12.598031174985227,4.77804629993625,11.186318750015923,0.0,,,,,-0.00117104440275172,-0.14583128783392035,0.0,correct
pac,B_interference,qwen35_27b,siliconflow,Qwen/Qwen3.5-27B,16000,0,25,out_domain,,,,,,,40,40,1.0,,,7.36153242252185,3.7528843499021605,10.628164165106126,0.0,,,,,-0.0010725453408380232,-0.11283167003181238,0.0,correct
pac,B_interference,qwen35_27b,siliconflow,Qwen/Qwen3.5-27B,16000,0,25,random_noise,,,,,,,40,36,0.9,,,5.857203582499642,4.790283599984832,8.391763869929118,0.1,,,,,-0.0020762976860537836,-0.21796167945903264,0.0,correct
pac,B_interference,qwen35_27b,siliconflow,Qwen/Qwen3.5-27B,16000,0,50,in_domain,,,,,,,40,37,0.925,,,18.468434237514156,4.503037149901502,27.07667239498072,0.075,,,,,-0.00117104440275172,-0.14583128783392035,0.0,correct
pac,B_interference,qwen35_27b,siliconflow,Qwen/Qwen3.5-27B,16000,0,50,out_domain,,,,,,,40,40,1.0,,,10.384646917518694,4.101918950094841,10.783243720012235,0.0,,,,,-0.0010725453408380232,-0.11283167003181238,0.0,correct
pac,B_interference,qwen35_27b,siliconflow,Qwen/Qwen3.5-27B,16000,0,50,random_noise,,,,,,,40,34,0.85,,,4.843497432488948,4.472965650027618,11.22359587510581,0.15,,,,,-0.0020762976860537836,-0.21796167945903264,0.0,correct
pac,B_interference,qwen35_27b,siliconflow,Qwen/Qwen3.5-27B,16000,0,75,in_domain,,,,,,,40,33,0.825,,,3.9607921649876516,4.254329749965109,6.391847929963837,0.175,,,,,-0.00117104440275172,-0.14583128783392035,0.0,correct
pac,B_interference,qwen35_27b,siliconflow,Qwen/Qwen3.5-27B,16000,0,75,out_domain,,,,,,,40,36,0.9,,,5.277738584973849,4.5910519500030205,14.104921040055341,0.1,,,,,-0.0010725453408380232,-0.11283167003181238,0.0,correct
pac,B_interference,qwen35_27b,siliconflow,Qwen/Qwen3.5-27B,16000,0,75,random_noise,,,,,,,40,28,0.7,,,3.7807630724739285,4.23222554998938,8.420849285088476,0.3,,,,,-0.0020762976860537836,-0.21796167945903264,0.0,correct
pac,B_interference,qwen35_27b,siliconflow,Qwen/Qwen3.5-27B,16000,0,90,in_domain,,,,,,,40,28,0.7,,,17.634314715024082,3.7619717001216486,8.644492744968732,0.3,,,,,-0.00117104440275172,-0.14583128783392035,0.0,correct
pac,B_interference,qwen35_27b,siliconflow,Qwen/Qwen3.5-27B,16000,0,90,out_domain,,,,,,,40,32,0.8,,,3.8804165700334123,3.5166183001128957,11.109073155163783,0.2,,,,,-0.0010725453408380232,-0.11283167003181238,0.0,correct
pac,B_interference,qwen35_27b,siliconflow,Qwen/Qwen3.5-27B,16000,0,90,random_noise,,,,,,,40,36,0.9,,,23.54829921501805,4.877774300053716,35.82983900490158,0.1,,,,,-0.0020762976860537836,-0.21796167945903264,0.0,correct
pac,B_interference,qwen35_27b,siliconflow,Qwen/Qwen3.5-27B,32000,0,0,in_domain,,,,,,,40,17,0.425,,,4.784674420004012,0.0,18.314342939876937,0.575,,,,,-0.00117104440275172,-0.14583128783392035,0.0,correct
pac,B_interference,qwen35_27b,siliconflow,Qwen/Qwen3.5-27B,32000,0,0,out_domain,,,,,,,40,16,0.4,,,3.8938176500145345,0.0,11.535912615060804,0.6,,,,,-0.0010725453408380232,-0.11283167003181238,0.0,correct
pac,B_interference,qwen35_27b,siliconflow,Qwen/Qwen3.5-27B,32000,0,0,random_noise,,,,,,,40,17,0.425,,,4.447750542499125,0.0,11.993607934901954,0.575,,,,,-0.0020762976860537836,-0.21796167945903264,0.0,correct
pac,B_interference,qwen35_27b,siliconflow,Qwen/Qwen3.5-27B,32000,0,25,in_domain,,,,,,,40,15,0.375,,,3.7515034175128674,0.0,15.759323680156376,0.625,,,,,-0.00117104440275172,-0.14583128783392035,0.0,correct
pac,B_interference,qwen35_27b,siliconflow,Qwen/Qwen3.5-27B,32000,0,25,out_domain,,,,,,,40,15,0.375,,,3.270723275002092,0.0,9.96893638010369,0.625,,,,,-0.0010725453408380232,-0.11283167003181238,0.0,correct
pac,B_interference,qwen35_27b,siliconflow,Qwen/Qwen3.5-27B,32000,0,25,random_noise,,,,,,,40,21,0.525,,,12.219332410005155,5.095657549914904,18.876450035150615,0.475,,,,,-0.0020762976860537836,-0.21796167945903264,0.0,correct
pac,B_interference,qwen35_27b,siliconflow,Qwen/Qwen3.5-27B,32000,0,50,in_domain,,,,,,,40,20,0.5,,,8.700365834997502,3.024831400020048,15.143873359891547,0.5,,,,,-0.00117104440275172,-0.14583128783392035,0.0,correct
pac,B_interference,qwen35_27b,siliconflow,Qwen/Qwen3.5-27B,32000,0,50,out_domain,,,,,,,40,17,0.425,,,3.843671105010435,0.0,14.293573105090761,0.575,,,,,-0.0010725453408380232,-0.11283167003181238,0.0,correct
pac,B_interference,qwen35_27b,siliconflow,Qwen/Qwen3.5-27B,32000,0,50,random_noise,,,,,,,40,16,0.4,,,4.480841952509945,0.0,19.543687384855,0.6,,,,,-0.0020762976860537836,-0.21796167945903264,0.0,correct
pac,B_interference,qwen35_27b,siliconflow,Qwen/Qwen3.5-27B,32000,0,75,in_domain,,,,,,,40,21,0.525,,,21.86763419750496,4.151655000052415,29.21770248998631,0.475,,,,,-0.00117104440275172,-0.14583128783392035,0.0,correct
pac,B_interference,qwen35_27b,siliconflow,Qwen/Qwen3.5-27B,32000,0,75,out_domain,,,,,,,40,31,0.775,,,17.93496807999327,7.255918200011365,98.00919422479319,0.225,,,,,-0.0010725453408380232,-0.11283167003181238,0.0,correct
pac,B_interference,qwen35_27b,siliconflow,Qwen/Qwen3.5-27B,32000,0,75,random_noise,,,,,,,40,13,0.325,,,2.5709577449946663,0.0,8.426927145035005,0.675,,,,,-0.0020762976860537836,-0.21796167945903264,0.0,correct
pac,B_interference,qwen35_27b,siliconflow,Qwen/Qwen3.5-27B,32000,0,90,in_domain,,,,,,,40,12,0.3,,,2.794999527500477,0.0,10.885914889955892,0.7,,,,,-0.00117104440275172,-0.14583128783392035,0.0,correct
pac,B_interference,qwen35_27b,siliconflow,Qwen/Qwen3.5-27B,32000,0,90,out_domain,,,,,,,40,0,0.0,,,0.0,0.0,0.0,1.0,,,,,-0.0010725453408380232,-0.11283167003181238,0.0,correct
pac,B_interference,qwen35_27b,siliconflow,Qwen/Qwen3.5-27B,32000,0,90,random_noise,,,,,,,40,0,0.0,,,0.0,0.0,0.0,1.0,,,,,-0.0020762976860537836,-0.21796167945903264,0.0,correct
pac,B_interference,qwen35_27b,siliconflow,Qwen/Qwen3.5-27B,8000,0,0,in_domain,,,,,,,40,40,1.0,,,73.3448115725012,4.280767299991567,290.7816871299516,0.0,,,,,-0.00117104440275172,-0.14583128783392035,0.0,correct
