experiment,subtask,model,provider,api_model,length,position,density,interference_type,similarity,distance,hops,hop_distance,chain_type,implementation,n_samples,n_success,accuracy,f1,rouge_l,mean_latency,p50_latency,p95_latency,error_rate,effective_context_length,effective_context_length_abs80,middle_drop,relative_middle_drop,density_accuracy_slope,density_accuracy_pearson,critical_density_threshold,top_error_type
ruler,common_words_extraction,qwen3_14b_no_thinking,siliconflow,Qwen/Qwen3-14B,4096,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,common_words_extraction,qwen3_14b_thinking,siliconflow,Qwen/Qwen3-14B,16384,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,common_words_extraction,qwen3_14b_thinking,siliconflow,Qwen/Qwen3-14B,32768,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,common_words_extraction,qwen3_14b_thinking,siliconflow,Qwen/Qwen3-14B,4096,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,common_words_extraction,qwen3_8b,siliconflow,Qwen/Qwen3-8B,16384,,,,,,,,,ruler_fallback,50,26,0.0,0.0,,1.9122091319831087,1.1499793500406668,7.406516825046856,0.48,4096,,,,,,,
ruler,common_words_extraction,qwen3_8b,siliconflow,Qwen/Qwen3-8B,32768,,,,,,,,,ruler_fallback,50,2,0.0,0.0,,0.15835595000069588,0.0,0.0,0.96,4096,,,,,,,
ruler,common_words_extraction,qwen3_8b,siliconflow,Qwen/Qwen3-8B,4096,,,,,,,,,ruler_fallback,50,47,0.04,0.0425531914893617,,2.7022552540246396,1.087336750002578,13.070021079969582,0.06,4096,,,,,,,
ruler,common_words_extraction,seed_oss_36b,siliconflow,ByteDance-Seed/Seed-OSS-36B-Instruct,16384,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,common_words_extraction,seed_oss_36b,siliconflow,ByteDance-Seed/Seed-OSS-36B-Instruct,32768,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,common_words_extraction,seed_oss_36b,siliconflow,ByteDance-Seed/Seed-OSS-36B-Instruct,4096,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,freq_words_extraction,hunyuan_a13b,siliconflow,tencent/Hunyuan-A13B-Instruct,16384,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,freq_words_extraction,hunyuan_a13b,siliconflow,tencent/Hunyuan-A13B-Instruct,32768,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,freq_words_extraction,hunyuan_a13b,siliconflow,tencent/Hunyuan-A13B-Instruct,4096,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,freq_words_extraction,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,16384,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,freq_words_extraction,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,32768,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,freq_words_extraction,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,4096,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,freq_words_extraction,qwen35_27b,siliconflow,Qwen/Qwen3.5-27B,16384,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,freq_words_extraction,qwen35_27b,siliconflow,Qwen/Qwen3.5-27B,32768,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,freq_words_extraction,qwen35_27b,siliconflow,Qwen/Qwen3.5-27B,4096,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,freq_words_extraction,qwen35_35b_a3b,siliconflow,Qwen/Qwen3.5-35B-A3B,16384,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,freq_words_extraction,qwen35_35b_a3b,siliconflow,Qwen/Qwen3.5-35B-A3B,32768,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,freq_words_extraction,qwen35_35b_a3b,siliconflow,Qwen/Qwen3.5-35B-A3B,4096,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,freq_words_extraction,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,16384,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,freq_words_extraction,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,32768,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,freq_words_extraction,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,4096,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,freq_words_extraction,qwen3_14b_no_thinking,siliconflow,Qwen/Qwen3-14B,16384,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,freq_words_extraction,qwen3_14b_no_thinking,siliconflow,Qwen/Qwen3-14B,32768,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,freq_words_extraction,qwen3_14b_no_thinking,siliconflow,Qwen/Qwen3-14B,4096,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,freq_words_extraction,qwen3_14b_thinking,siliconflow,Qwen/Qwen3-14B,16384,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,freq_words_extraction,qwen3_14b_thinking,siliconflow,Qwen/Qwen3-14B,32768,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,freq_words_extraction,qwen3_14b_thinking,siliconflow,Qwen/Qwen3-14B,4096,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,freq_words_extraction,qwen3_8b,siliconflow,Qwen/Qwen3-8B,16384,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,freq_words_extraction,qwen3_8b,siliconflow,Qwen/Qwen3-8B,32768,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,freq_words_extraction,qwen3_8b,siliconflow,Qwen/Qwen3-8B,4096,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,freq_words_extraction,seed_oss_36b,siliconflow,ByteDance-Seed/Seed-OSS-36B-Instruct,16384,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,freq_words_extraction,seed_oss_36b,siliconflow,ByteDance-Seed/Seed-OSS-36B-Instruct,32768,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,freq_words_extraction,seed_oss_36b,siliconflow,ByteDance-Seed/Seed-OSS-36B-Instruct,4096,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,niah,hunyuan_a13b,siliconflow,tencent/Hunyuan-A13B-Instruct,16384,50,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,niah,hunyuan_a13b,siliconflow,tencent/Hunyuan-A13B-Instruct,32768,50,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,niah,hunyuan_a13b,siliconflow,tencent/Hunyuan-A13B-Instruct,4096,50,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,niah,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,16384,50,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,niah,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,32768,50,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,niah,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,4096,50,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,niah,qwen35_27b,siliconflow,Qwen/Qwen3.5-27B,16384,50,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,niah,qwen35_27b,siliconflow,Qwen/Qwen3.5-27B,32768,50,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,niah,qwen35_27b,siliconflow,Qwen/Qwen3.5-27B,4096,50,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,niah,qwen35_35b_a3b,siliconflow,Qwen/Qwen3.5-35B-A3B,16384,50,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,niah,qwen35_35b_a3b,siliconflow,Qwen/Qwen3.5-35B-A3B,32768,50,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,niah,qwen35_35b_a3b,siliconflow,Qwen/Qwen3.5-35B-A3B,4096,50,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,niah,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,16384,50,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,niah,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,32768,50,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,niah,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,4096,50,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,niah,qwen3_14b_no_thinking,siliconflow,Qwen/Qwen3-14B,16384,50,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,niah,qwen3_14b_no_thinking,siliconflow,Qwen/Qwen3-14B,32768,50,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,niah,qwen3_14b_no_thinking,siliconflow,Qwen/Qwen3-14B,4096,50,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,niah,qwen3_14b_thinking,siliconflow,Qwen/Qwen3-14B,16384,50,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,niah,qwen3_14b_thinking,siliconflow,Qwen/Qwen3-14B,32768,50,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,niah,qwen3_14b_thinking,siliconflow,Qwen/Qwen3-14B,4096,50,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,niah,qwen3_8b,siliconflow,Qwen/Qwen3-8B,16384,50,,,,,,,,ruler_fallback,50,29,0.58,1.0,,2.392015298004262,1.7224616000894457,7.914931530016469,0.42,4096,4096,,,,,,
ruler,niah,qwen3_8b,siliconflow,Qwen/Qwen3-8B,32768,50,,,,,,,,ruler_fallback,50,15,0.29968253968253966,0.9989417989417989,,2.683674194002524,0.0,10.759739449981133,0.7,4096,4096,,,,,,
ruler,niah,qwen3_8b,siliconflow,Qwen/Qwen3-8B,4096,50,,,,,,,,ruler_fallback,50,50,0.9996825396825397,0.9996825396825397,,1.7523260680120438,1.0780712000560015,3.7590383250033472,0.0,4096,4096,,,,,,
ruler,niah,seed_oss_36b,siliconflow,ByteDance-Seed/Seed-OSS-36B-Instruct,16384,50,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,niah,seed_oss_36b,siliconflow,ByteDance-Seed/Seed-OSS-36B-Instruct,32768,50,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,niah,seed_oss_36b,siliconflow,ByteDance-Seed/Seed-OSS-36B-Instruct,4096,50,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_hotpotqa,hunyuan_a13b,siliconflow,tencent/Hunyuan-A13B-Instruct,16384,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_hotpotqa,hunyuan_a13b,siliconflow,tencent/Hunyuan-A13B-Instruct,32768,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_hotpotqa,hunyuan_a13b,siliconflow,tencent/Hunyuan-A13B-Instruct,4096,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_hotpotqa,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,16384,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_hotpotqa,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,32768,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_hotpotqa,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,4096,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_hotpotqa,qwen35_27b,siliconflow,Qwen/Qwen3.5-27B,16384,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_hotpotqa,qwen35_27b,siliconflow,Qwen/Qwen3.5-27B,32768,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_hotpotqa,qwen35_27b,siliconflow,Qwen/Qwen3.5-27B,4096,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_hotpotqa,qwen35_35b_a3b,siliconflow,Qwen/Qwen3.5-35B-A3B,16384,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_hotpotqa,qwen35_35b_a3b,siliconflow,Qwen/Qwen3.5-35B-A3B,32768,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_hotpotqa,qwen35_35b_a3b,siliconflow,Qwen/Qwen3.5-35B-A3B,4096,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_hotpotqa,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,16384,,,,,,,,,ruler_fallback,50,50,1.0,1.0,,2.4475066940113903,1.9909784001065418,3.3669868601020427,0.0,16384,16384,,,,,,
ruler,qa_hotpotqa,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,32768,,,,,,,,,ruler_fallback,50,36,0.72,1.0,,39.244262495990846,3.8073397000553086,6.898444540123453,0.28,16384,16384,,,,,,
ruler,qa_hotpotqa,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,4096,,,,,,,,,ruler_fallback,50,50,1.0,1.0,,2.4933004659833387,0.6764456499367952,1.2180838100728577,0.0,16384,16384,,,,,,
ruler,qa_hotpotqa,qwen3_14b_no_thinking,siliconflow,Qwen/Qwen3-14B,16384,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_hotpotqa,qwen3_14b_no_thinking,siliconflow,Qwen/Qwen3-14B,32768,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_hotpotqa,qwen3_14b_no_thinking,siliconflow,Qwen/Qwen3-14B,4096,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_hotpotqa,qwen3_14b_thinking,siliconflow,Qwen/Qwen3-14B,16384,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_hotpotqa,qwen3_14b_thinking,siliconflow,Qwen/Qwen3-14B,32768,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_hotpotqa,qwen3_14b_thinking,siliconflow,Qwen/Qwen3-14B,4096,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_hotpotqa,qwen3_8b,siliconflow,Qwen/Qwen3-8B,16384,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_hotpotqa,qwen3_8b,siliconflow,Qwen/Qwen3-8B,32768,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_hotpotqa,qwen3_8b,siliconflow,Qwen/Qwen3-8B,4096,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_hotpotqa,seed_oss_36b,siliconflow,ByteDance-Seed/Seed-OSS-36B-Instruct,16384,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_hotpotqa,seed_oss_36b,siliconflow,ByteDance-Seed/Seed-OSS-36B-Instruct,32768,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_hotpotqa,seed_oss_36b,siliconflow,ByteDance-Seed/Seed-OSS-36B-Instruct,4096,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_squad,hunyuan_a13b,siliconflow,tencent/Hunyuan-A13B-Instruct,16384,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_squad,hunyuan_a13b,siliconflow,tencent/Hunyuan-A13B-Instruct,32768,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_squad,hunyuan_a13b,siliconflow,tencent/Hunyuan-A13B-Instruct,4096,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_squad,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,16384,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_squad,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,32768,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_squad,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,4096,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_squad,qwen35_27b,siliconflow,Qwen/Qwen3.5-27B,16384,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_squad,qwen35_27b,siliconflow,Qwen/Qwen3.5-27B,32768,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_squad,qwen35_27b,siliconflow,Qwen/Qwen3.5-27B,4096,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_squad,qwen35_35b_a3b,siliconflow,Qwen/Qwen3.5-35B-A3B,16384,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_squad,qwen35_35b_a3b,siliconflow,Qwen/Qwen3.5-35B-A3B,32768,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_squad,qwen35_35b_a3b,siliconflow,Qwen/Qwen3.5-35B-A3B,4096,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_squad,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,16384,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_squad,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,32768,,,,,,,,,ruler_fallback,50,9,0.18,1.0,,6.761166987996549,0.0,3.841691824980079,0.82,32768,,,,,,,
ruler,qa_squad,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,4096,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_squad,qwen3_14b_no_thinking,siliconflow,Qwen/Qwen3-14B,16384,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_squad,qwen3_14b_no_thinking,siliconflow,Qwen/Qwen3-14B,32768,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_squad,qwen3_14b_no_thinking,siliconflow,Qwen/Qwen3-14B,4096,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_squad,qwen3_14b_thinking,siliconflow,Qwen/Qwen3-14B,16384,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_squad,qwen3_14b_thinking,siliconflow,Qwen/Qwen3-14B,32768,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_squad,qwen3_14b_thinking,siliconflow,Qwen/Qwen3-14B,4096,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_squad,qwen3_8b,siliconflow,Qwen/Qwen3-8B,16384,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_squad,qwen3_8b,siliconflow,Qwen/Qwen3-8B,32768,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_squad,qwen3_8b,siliconflow,Qwen/Qwen3-8B,4096,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_squad,seed_oss_36b,siliconflow,ByteDance-Seed/Seed-OSS-36B-Instruct,16384,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
ruler,qa_squad,seed_oss_36b,siliconflow,ByteDance-Seed/Seed-OSS-36B-Instruct,32768,,,,,,,,,ruler_fallback,50,0,0.0,,,0.0,0.0,0.0,1.0,32768,,,,,,,
