experiment,subtask,model,provider,api_model,length,position,density,interference_type,similarity,distance,hops,hop_distance,chain_type,implementation,n_samples,n_success,accuracy,f1,rouge_l,mean_latency,p50_latency,p95_latency,error_rate,effective_context_length,effective_context_length_abs80,middle_drop,relative_middle_drop,density_accuracy_slope,density_accuracy_pearson,critical_density_threshold,top_error_type
ruler,common_words_extraction,qwen35_35b_a3b,siliconflow,Qwen/Qwen3.5-35B-A3B,32412,,,,,,,,,,1,1,0.0,0.0,,3.1682692000176758,3.1682692000176758,3.1682692000176758,0.0,32762,,,,,,,
ruler,common_words_extraction,qwen35_35b_a3b,siliconflow,Qwen/Qwen3.5-35B-A3B,32488,,,,,,,,,,1,1,0.0,0.0,,56.415281099965796,56.415281099965796,56.415281099965796,0.0,32762,,,,,,,
ruler,common_words_extraction,qwen35_35b_a3b,siliconflow,Qwen/Qwen3.5-35B-A3B,32538,,,,,,,,,,1,1,0.0,0.0,,5.696194300195202,5.696194300195202,5.696194300195202,0.0,32762,,,,,,,
ruler,common_words_extraction,qwen35_35b_a3b,siliconflow,Qwen/Qwen3.5-35B-A3B,32595,,,,,,,,,,1,0,0.0,,,0.0,0.0,0.0,1.0,32762,,,,,,,request_error
ruler,common_words_extraction,qwen35_35b_a3b,siliconflow,Qwen/Qwen3.5-35B-A3B,32596,,,,,,,,,,1,1,0.0,0.0,,2.7975767001044005,2.7975767001044005,2.7975767001044005,0.0,32762,,,,,,,
ruler,common_words_extraction,qwen35_35b_a3b,siliconflow,Qwen/Qwen3.5-35B-A3B,32613,,,,,,,,,,1,1,0.0,0.0,,6.0302058001980186,6.0302058001980186,6.0302058001980186,0.0,32762,,,,,,,
ruler,common_words_extraction,qwen35_35b_a3b,siliconflow,Qwen/Qwen3.5-35B-A3B,32639,,,,,,,,,,1,1,0.0,0.0,,8.527128600049764,8.527128600049764,8.527128600049764,0.0,32762,,,,,,,
ruler,common_words_extraction,qwen35_35b_a3b,siliconflow,Qwen/Qwen3.5-35B-A3B,32701,,,,,,,,,,1,1,0.0,0.0,,5.658089799806476,5.658089799806476,5.658089799806476,0.0,32762,,,,,,,
ruler,common_words_extraction,qwen35_35b_a3b,siliconflow,Qwen/Qwen3.5-35B-A3B,32762,,,,,,,,,,1,1,0.0,0.0,,106.30815249984153,106.30815249984153,106.30815249984153,0.0,32762,,,,,,,
ruler,common_words_extraction,qwen35_35b_a3b,siliconflow,Qwen/Qwen3.5-35B-A3B,3913,,,,,,,,,,1,1,0.0,0.0,,1.2663325001485646,1.2663325001485646,1.2663325001485646,0.0,32762,,,,,,,
ruler,common_words_extraction,qwen35_35b_a3b,siliconflow,Qwen/Qwen3.5-35B-A3B,3951,,,,,,,,,,1,1,0.0,0.0,,1.7230622000060976,1.7230622000060976,1.7230622000060976,0.0,32762,,,,,,,
ruler,common_words_extraction,qwen35_35b_a3b,siliconflow,Qwen/Qwen3.5-35B-A3B,3976,,,,,,,,,,1,1,0.0,0.0,,1.6939336000941694,1.6939336000941694,1.6939336000941694,0.0,32762,,,,,,,
ruler,common_words_extraction,qwen35_35b_a3b,siliconflow,Qwen/Qwen3.5-35B-A3B,3991,,,,,,,,,,1,1,0.0,0.0,,25.917120200116187,25.917120200116187,25.917120200116187,0.0,32762,,,,,,,
ruler,common_words_extraction,qwen35_35b_a3b,siliconflow,Qwen/Qwen3.5-35B-A3B,4087,,,,,,,,,,1,1,0.0,0.0,,4.850408500060439,4.850408500060439,4.850408500060439,0.0,32762,,,,,,,
ruler,common_words_extraction,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,16209,,,,,,,,,,1,1,0.0,0.0,,43.84056439995766,43.84056439995766,43.84056439995766,0.0,32762,,,,,,,
ruler,common_words_extraction,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,16241,,,,,,,,,,1,1,0.0,0.0,,25.68082070001401,25.68082070001401,25.68082070001401,0.0,32762,,,,,,,
ruler,common_words_extraction,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,16255,,,,,,,,,,1,1,0.0,0.0,,7.551498000044376,7.551498000044376,7.551498000044376,0.0,32762,,,,,,,
ruler,common_words_extraction,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,16270,,,,,,,,,,1,1,0.0,0.0,,7.608737900154665,7.608737900154665,7.608737900154665,0.0,32762,,,,,,,
ruler,common_words_extraction,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,16306,,,,,,,,,,1,1,0.0,0.0,,4.985762799857184,4.985762799857184,4.985762799857184,0.0,32762,,,,,,,
ruler,common_words_extraction,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,16317,,,,,,,,,,1,1,0.0,0.0,,6.556545699946582,6.556545699946582,6.556545699946582,0.0,32762,,,,,,,
ruler,common_words_extraction,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,16350,,,,,,,,,,1,1,0.0,0.0,,5.1869594000745565,5.1869594000745565,5.1869594000745565,0.0,32762,,,,,,,
ruler,common_words_extraction,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,16359,,,,,,,,,,1,1,0.0,0.0,,6.648723999969661,6.648723999969661,6.648723999969661,0.0,32762,,,,,,,
ruler,common_words_extraction,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,16370,,,,,,,,,,1,1,0.0,0.0,,5.711260699899867,5.711260699899867,5.711260699899867,0.0,32762,,,,,,,
ruler,common_words_extraction,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,32278,,,,,,,,,,1,1,0.0,0.0,,14.452616899972782,14.452616899972782,14.452616899972782,0.0,32762,,,,,,,
ruler,common_words_extraction,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,32522,,,,,,,,,,1,1,0.0,0.0,,6.02080319984816,6.02080319984816,6.02080319984816,0.0,32762,,,,,,,
ruler,common_words_extraction,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,32538,,,,,,,,,,1,1,0.0,0.0,,27.383713599992916,27.383713599992916,27.383713599992916,0.0,32762,,,,,,,
ruler,common_words_extraction,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,32596,,,,,,,,,,1,1,0.0,0.0,,7.536014499841258,7.536014499841258,7.536014499841258,0.0,32762,,,,,,,
ruler,common_words_extraction,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,32701,,,,,,,,,,1,1,0.0,0.0,,8.636086500016972,8.636086500016972,8.636086500016972,0.0,32762,,,,,,,
ruler,common_words_extraction,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,32762,,,,,,,,,,1,1,0.0,0.0,,12.042323400033638,12.042323400033638,12.042323400033638,0.0,32762,,,,,,,
ruler,common_words_extraction,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,3846,,,,,,,,,,1,1,0.0,0.0,,5.7335377999115735,5.7335377999115735,5.7335377999115735,0.0,32762,,,,,,,
ruler,common_words_extraction,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,3851,,,,,,,,,,1,1,0.0,0.0,,2.36330210021697,2.36330210021697,2.36330210021697,0.0,32762,,,,,,,
ruler,common_words_extraction,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,3884,,,,,,,,,,1,1,0.0,0.0,,2.2156545999459922,2.2156545999459922,2.2156545999459922,0.0,32762,,,,,,,
ruler,common_words_extraction,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,3934,,,,,,,,,,1,1,0.0,0.0,,2.8394681999925524,2.8394681999925524,2.8394681999925524,0.0,32762,,,,,,,
ruler,common_words_extraction,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,3976,,,,,,,,,,1,1,0.0,0.0,,3.3881167999934405,3.3881167999934405,3.3881167999934405,0.0,32762,,,,,,,
ruler,common_words_extraction,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,4087,,,,,,,,,,1,1,0.0,0.0,,2.759489099960774,2.759489099960774,2.759489099960774,0.0,32762,,,,,,,
ruler,common_words_extraction,qwen3_14b_no_thinking,siliconflow,Qwen/Qwen3-14B,16209,,,,,,,,,,1,1,0.0,0.0,,4.5480016998481005,4.5480016998481005,4.5480016998481005,0.0,32715,,,,,,,
ruler,common_words_extraction,qwen3_14b_no_thinking,siliconflow,Qwen/Qwen3-14B,16215,,,,,,,,,,1,1,0.0,0.0,,23.748293000040576,23.748293000040576,23.748293000040576,0.0,32715,,,,,,,
ruler,common_words_extraction,qwen3_14b_no_thinking,siliconflow,Qwen/Qwen3-14B,16241,,,,,,,,,,1,0,0.0,,,0.0,0.0,0.0,1.0,32715,,,,,,,request_error
ruler,common_words_extraction,qwen3_14b_no_thinking,siliconflow,Qwen/Qwen3-14B,16270,,,,,,,,,,1,0,0.0,,,0.0,0.0,0.0,1.0,32715,,,,,,,request_error
ruler,common_words_extraction,qwen3_14b_no_thinking,siliconflow,Qwen/Qwen3-14B,16311,,,,,,,,,,1,1,0.0,0.0,,4.179486399982125,4.179486399982125,4.179486399982125,0.0,32715,,,,,,,
ruler,common_words_extraction,qwen3_14b_no_thinking,siliconflow,Qwen/Qwen3-14B,16330,,,,,,,,,,1,1,0.0,0.0,,4.655154000036418,4.655154000036418,4.655154000036418,0.0,32715,,,,,,,
ruler,common_words_extraction,qwen3_14b_no_thinking,siliconflow,Qwen/Qwen3-14B,16350,,,,,,,,,,1,0,0.0,,,0.0,0.0,0.0,1.0,32715,,,,,,,request_error
ruler,common_words_extraction,qwen3_14b_no_thinking,siliconflow,Qwen/Qwen3-14B,16359,,,,,,,,,,1,1,0.0,0.0,,3.697037100093439,3.697037100093439,3.697037100093439,0.0,32715,,,,,,,
ruler,common_words_extraction,qwen3_14b_no_thinking,siliconflow,Qwen/Qwen3-14B,32412,,,,,,,,,,1,1,0.0,0.0,,6.818587699905038,6.818587699905038,6.818587699905038,0.0,32715,,,,,,,
ruler,common_words_extraction,qwen3_14b_no_thinking,siliconflow,Qwen/Qwen3-14B,32522,,,,,,,,,,1,1,0.0,0.0,,8.588894000044093,8.588894000044093,8.588894000044093,0.0,32715,,,,,,,
ruler,common_words_extraction,qwen3_14b_no_thinking,siliconflow,Qwen/Qwen3-14B,32528,,,,,,,,,,1,0,0.0,,,0.0,0.0,0.0,1.0,32715,,,,,,,request_error
ruler,common_words_extraction,qwen3_14b_no_thinking,siliconflow,Qwen/Qwen3-14B,32596,,,,,,,,,,1,1,0.0,0.0,,7.2869550997857,7.2869550997857,7.2869550997857,0.0,32715,,,,,,,
ruler,common_words_extraction,qwen3_14b_no_thinking,siliconflow,Qwen/Qwen3-14B,32639,,,,,,,,,,1,1,0.0,0.0,,7.725361100165173,7.725361100165173,7.725361100165173,0.0,32715,,,,,,,
ruler,common_words_extraction,qwen3_14b_no_thinking,siliconflow,Qwen/Qwen3-14B,32665,,,,,,,,,,1,0,0.0,,,0.0,0.0,0.0,1.0,32715,,,,,,,request_error
ruler,common_words_extraction,qwen3_14b_no_thinking,siliconflow,Qwen/Qwen3-14B,32705,,,,,,,,,,1,1,0.0,0.0,,8.194133599987254,8.194133599987254,8.194133599987254,0.0,32715,,,,,,,
ruler,common_words_extraction,qwen3_14b_no_thinking,siliconflow,Qwen/Qwen3-14B,32715,,,,,,,,,,1,1,0.0,0.0,,8.752172600012273,8.752172600012273,8.752172600012273,0.0,32715,,,,,,,
ruler,common_words_extraction,qwen3_14b_no_thinking,siliconflow,Qwen/Qwen3-14B,3846,,,,,,,,,,1,0,0.0,,,0.0,0.0,0.0,1.0,32715,,,,,,,request_error
ruler,common_words_extraction,qwen3_14b_no_thinking,siliconflow,Qwen/Qwen3-14B,3913,,,,,,,,,,1,1,0.0,0.0,,21.72850520000793,21.72850520000793,21.72850520000793,0.0,32715,,,,,,,
ruler,common_words_extraction,qwen3_14b_no_thinking,siliconflow,Qwen/Qwen3-14B,3934,,,,,,,,,,1,1,0.0,0.0,,1.8332856998313218,1.8332856998313218,1.8332856998313218,0.0,32715,,,,,,,
ruler,common_words_extraction,qwen3_14b_no_thinking,siliconflow,Qwen/Qwen3-14B,4053,,,,,,,,,,1,1,0.0,0.0,,1.4917149001266807,1.4917149001266807,1.4917149001266807,0.0,32715,,,,,,,
ruler,common_words_extraction,qwen3_14b_thinking,siliconflow,Qwen/Qwen3-14B,16252,,,,,,,,,,1,0,0.0,,,0.0,0.0,0.0,1.0,32715,,,,,,,request_error
ruler,common_words_extraction,qwen3_14b_thinking,siliconflow,Qwen/Qwen3-14B,16270,,,,,,,,,,1,0,0.0,,,0.0,0.0,0.0,1.0,32715,,,,,,,request_error
ruler,common_words_extraction,qwen3_14b_thinking,siliconflow,Qwen/Qwen3-14B,16301,,,,,,,,,,1,0,0.0,,,0.0,0.0,0.0,1.0,32715,,,,,,,request_error
ruler,common_words_extraction,qwen3_14b_thinking,siliconflow,Qwen/Qwen3-14B,16306,,,,,,,,,,1,0,0.0,,,0.0,0.0,0.0,1.0,32715,,,,,,,request_error
ruler,common_words_extraction,qwen3_14b_thinking,siliconflow,Qwen/Qwen3-14B,16311,,,,,,,,,,1,0,0.0,,,0.0,0.0,0.0,1.0,32715,,,,,,,request_error
